CASO,month1,month2,month3,month4,days,n_memb_per_y,C3S,QC
sps4_200608_012,0,0,0,0,0,0,0,0
sps4_200608_013,0,0,0,0,0,0,0,0
sps4_200608_014,0,0,0,0,0,0,0,0
sps4_200608_015,0,0,0,0,0,0,0,0
sps4_200608_016,0,0,0,0,0,0,0,0
sps4_200608_017,0,0,0,0,0,0,0,0
sps4_200608_018,0,0,0,0,0,0,0,0
sps4_200608_019,0,0,0,0,0,0,0,0
sps4_200608_020,0,0,0,0,0,0,0,0
sps4_200608_021,0,0,0,0,0,0,0,0
sps4_200608_022,0,0,0,0,0,0,0,0
sps4_200608_023,0,0,0,0,0,0,0,0
sps4_200608_024,0,0,0,0,0,0,0,0
sps4_200608_025,0,0,0,0,0,0,0,0
sps4_200708_001,0,0,0,0,0,0,0,0
sps4_200708_002,0,0,0,0,0,0,0,0
sps4_200708_003,0,0,0,0,0,0,0,0
sps4_200708_004,0,0,0,0,0,0,0,0
sps4_200708_005,0,0,0,0,0,0,0,0
sps4_200708_006,0,0,0,0,0,0,0,0
sps4_200708_007,0,0,0,0,0,0,0,0
sps4_200708_008,0,0,0,0,0,0,0,0
sps4_200708_009,0,0,0,0,0,0,0,0
sps4_200708_010,0,0,0,0,0,0,0,0
sps4_200708_011,0,0,0,0,0,0,0,0
sps4_200708_012,0,0,0,0,0,0,0,0
sps4_200708_013,0,0,0,0,0,0,0,0
sps4_200708_014,0,0,0,0,0,0,0,0
sps4_200708_015,0,0,0,0,0,0,0,0
sps4_200708_016,0,0,0,0,0,0,0,0
sps4_200708_017,0,0,0,0,0,0,0,0
sps4_200708_018,0,0,0,0,0,0,0,0
sps4_200708_019,0,0,0,0,0,0,0,0
sps4_200708_020,0,0,0,0,0,0,0,0
sps4_200708_021,0,0,0,0,0,0,0,0
sps4_200708_022,0,0,0,0,0,0,0,0
sps4_200708_023,0,0,0,0,0,0,0,0
sps4_200708_024,0,0,0,0,0,0,0,0
sps4_200708_025,0,0,0,0,0,0,0,0
sps4_200808_001,0,0,0,0,0,0,0,0
sps4_200808_002,0,0,0,0,0,0,0,0
sps4_200808_003,0,0,0,0,0,0,0,0
sps4_200808_004,0,0,0,0,0,0,0,0
sps4_200808_005,0,0,0,0,0,0,0,0
sps4_200808_006,0,0,0,0,0,0,0,0
sps4_200808_007,0,0,0,0,0,0,0,0
sps4_200808_008,0,0,0,0,0,0,0,0
sps4_200808_009,0,0,0,0,0,0,0,0
sps4_200808_010,0,0,0,0,0,0,0,0
sps4_200808_011,0,0,0,0,0,0,0,0
sps4_200808_012,0,0,0,0,0,0,0,0
sps4_200808_013,0,0,0,0,0,0,0,0
sps4_200808_014,0,0,0,0,0,0,0,0
sps4_200808_015,0,0,0,0,0,0,0,0
sps4_200808_016,0,0,0,0,0,0,0,0
sps4_200808_017,0,0,0,0,0,0,0,0
sps4_200808_018,0,0,0,0,0,0,0,0
sps4_200808_019,0,0,0,0,0,0,0,0
sps4_200808_020,0,0,0,0,0,0,0,0
sps4_200808_021,0,0,0,0,0,0,0,0
sps4_200808_022,0,0,0,0,0,0,0,0
sps4_200808_023,0,0,0,0,0,0,0,0
sps4_200808_024,0,0,0,0,0,0,0,0
sps4_200808_025,0,0,0,0,0,0,0,0
sps4_200908_001,0,0,0,0,0,0,0,0
sps4_200908_002,0,0,0,0,0,0,0,0
sps4_200908_003,0,0,0,0,0,0,0,0
sps4_200908_004,0,0,0,0,0,0,0,0
sps4_200908_005,0,0,0,0,0,0,0,0
sps4_200908_006,0,0,0,0,0,0,0,0
sps4_200908_007,0,0,0,0,0,0,0,0
sps4_200908_008,0,0,0,0,0,0,0,0
sps4_200908_009,0,0,0,0,0,0,0,0
sps4_200908_010,0,0,0,0,0,0,0,0
sps4_200908_011,0,0,0,0,0,0,0,0
sps4_200908_012,0,0,0,0,0,0,0,0
sps4_200908_013,0,0,0,0,0,0,0,0
sps4_200908_014,0,0,0,0,0,0,0,0
sps4_200908_015,0,0,0,0,0,0,0,0
sps4_200908_016,0,0,0,0,0,0,0,0
sps4_200908_017,0,0,0,0,0,0,0,0
sps4_200908_018,0,0,0,0,0,0,0,0
sps4_200908_019,0,0,0,0,0,0,0,0
sps4_200908_020,0,0,0,0,0,0,0,0
sps4_200908_021,0,0,0,0,0,0,0,0
sps4_200908_022,0,0,0,0,0,0,0,0
sps4_200908_023,0,0,0,0,0,0,0,0
sps4_200908_024,0,0,0,0,0,0,0,0
sps4_200908_025,0,0,0,0,0,0,0,0
sps4_201008_001,0,0,0,0,0,0,0,0
sps4_201008_002,0,0,0,0,0,0,0,0
sps4_201008_003,0,0,0,0,0,0,0,0
sps4_201008_004,0,0,0,0,0,0,0,0
sps4_201008_005,0,0,0,0,0,0,0,0
sps4_201008_006,0,0,0,0,0,0,0,0
sps4_201008_007,0,0,0,0,0,0,0,0
sps4_201008_008,0,0,0,0,0,0,0,0
sps4_201008_009,0,0,0,0,0,0,0,0
sps4_201008_010,0,0,0,0,0,0,0,0
sps4_201008_011,0,0,0,0,0,0,0,0
sps4_201008_012,0,0,0,0,0,0,0,0
sps4_201008_013,0,0,0,0,0,0,0,0
sps4_201008_014,0,0,0,0,0,0,0,0
sps4_201008_015,0,0,0,0,0,0,0,0
sps4_201008_016,0,0,0,0,0,0,0,0
sps4_201008_017,0,0,0,0,0,0,0,0
sps4_201008_018,0,0,0,0,0,0,0,0
sps4_201008_019,0,0,0,0,0,0,0,0
sps4_201008_020,0,0,0,0,0,0,0,0
sps4_201008_021,0,0,0,0,0,0,0,0
sps4_201008_022,0,0,0,0,0,0,0,0
sps4_201008_023,0,0,0,0,0,0,0,0
sps4_201008_024,0,0,0,0,0,0,0,0
sps4_201008_025,0,0,0,0,0,0,0,0
sps4_201108_001,0,0,0,0,0,0,0,0
sps4_201108_002,0,0,0,0,0,0,0,0
sps4_201108_003,0,0,0,0,0,0,0,0
sps4_201108_004,0,0,0,0,0,0,0,0
sps4_201108_005,0,0,0,0,0,0,0,0
sps4_201108_006,0,0,0,0,0,0,0,0
sps4_201108_007,0,0,0,0,0,0,0,0
sps4_201108_008,0,0,0,0,0,0,0,0
sps4_201108_009,0,0,0,0,0,0,0,0
sps4_201108_010,0,0,0,0,0,0,0,0
sps4_201108_011,0,0,0,0,0,0,0,0
sps4_201108_012,0,0,0,0,0,0,0,0
sps4_201108_013,0,0,0,0,0,0,0,0
sps4_201108_014,0,0,0,0,0,0,0,0
sps4_201108_015,0,0,0,0,0,0,0,0
sps4_201108_016,0,0,0,0,0,0,0,0
sps4_201108_017,0,0,0,0,0,0,0,0
sps4_201108_018,0,0,0,0,0,0,0,0
sps4_201108_019,0,0,0,0,0,0,0,0
sps4_201108_020,0,0,0,0,0,0,0,0
sps4_201108_021,0,0,0,0,0,0,0,0
sps4_201108_022,0,0,0,0,0,0,0,0
sps4_201108_023,0,0,0,0,0,0,0,0
sps4_201108_024,0,0,0,0,0,0,0,0
sps4_201108_025,0,0,0,0,0,0,0,0
sps4_201208_001,0,0,0,0,0,0,0,0
sps4_201208_002,0,0,0,0,0,0,0,0
sps4_201208_003,0,0,0,0,0,0,0,0
sps4_201208_004,0,0,0,0,0,0,0,0
sps4_201208_005,0,0,0,0,0,0,0,0
sps4_201208_006,0,0,0,0,0,0,0,0
sps4_201208_007,0,0,0,0,0,0,0,0
sps4_201208_008,0,0,0,0,0,0,0,0
sps4_201208_009,0,0,0,0,0,0,0,0
sps4_201208_010,0,0,0,0,0,0,0,0
sps4_201208_011,0,0,0,0,0,0,0,0
sps4_201208_012,0,0,0,0,0,0,0,0
sps4_201208_013,0,0,0,0,0,0,0,0
sps4_201208_014,0,0,0,0,0,0,0,0
sps4_201208_015,0,0,0,0,0,0,0,0
sps4_201208_016,0,0,0,0,0,0,0,0
sps4_201208_017,0,0,0,0,0,0,0,0
sps4_201208_018,0,0,0,0,0,0,0,0
sps4_201208_019,0,0,0,0,0,0,0,0
sps4_201208_020,0,0,0,0,0,0,0,0
sps4_201208_021,0,0,0,0,0,0,0,0
sps4_201208_022,0,0,0,0,0,0,0,0
sps4_201208_023,0,0,0,0,0,0,0,0
sps4_201208_024,0,0,0,0,0,0,0,0
sps4_201208_025,0,0,0,0,0,0,0,0
sps4_201308_001,0,0,0,0,0,0,0,0
sps4_201308_002,0,0,0,0,0,0,0,0
sps4_201308_003,0,0,0,0,0,0,0,0
sps4_201308_004,0,0,0,0,0,0,0,0
sps4_201308_005,0,0,0,0,0,0,0,0
sps4_201308_006,0,0,0,0,0,0,0,0
sps4_201308_007,0,0,0,0,0,0,0,0
sps4_201308_008,0,0,0,0,0,0,0,0
sps4_201308_009,0,0,0,0,0,0,0,0
sps4_201308_010,0,0,0,0,0,0,0,0
sps4_201308_011,0,0,0,0,0,0,0,0
sps4_201308_012,0,0,0,0,0,0,0,0
sps4_201308_013,0,0,0,0,0,0,0,0
sps4_201308_014,0,0,0,0,0,0,0,0
sps4_201308_015,0,0,0,0,0,0,0,0
sps4_201308_016,0,0,0,0,0,0,0,0
sps4_201308_017,0,0,0,0,0,0,0,0
sps4_201308_018,0,0,0,0,0,0,0,0
sps4_201308_019,0,0,0,0,0,0,0,0
sps4_201308_020,0,0,0,0,0,0,0,0
sps4_201308_021,0,0,0,0,0,0,0,0
sps4_201308_022,0,0,0,0,0,0,0,0
sps4_201308_023,0,0,0,0,0,0,0,0
sps4_201308_024,0,0,0,0,0,0,0,0
sps4_201308_025,0,0,0,0,0,0,0,0
sps4_201408_001,0,0,0,0,0,0,0,0
sps4_201408_002,0,0,0,0,0,0,0,0
sps4_201408_003,0,0,0,0,0,0,0,0
sps4_201408_004,0,0,0,0,0,0,0,0
sps4_201408_005,0,0,0,0,0,0,0,0
sps4_201408_006,0,0,0,0,0,0,0,0
sps4_201408_007,0,0,0,0,0,0,0,0
sps4_201408_008,0,0,0,0,0,0,0,0
sps4_201408_009,0,0,0,0,0,0,0,0
sps4_201408_010,0,0,0,0,0,0,0,0
sps4_201408_011,0,0,0,0,0,0,0,0
sps4_201408_012,0,0,0,0,0,0,0,0
sps4_201408_013,0,0,0,0,0,0,0,0
sps4_201408_014,0,0,0,0,0,0,0,0
sps4_201408_015,0,0,0,0,0,0,0,0
sps4_201408_016,0,0,0,0,0,0,0,0
sps4_201408_017,0,0,0,0,0,0,0,0
sps4_201408_018,0,0,0,0,0,0,0,0
sps4_201408_019,0,0,0,0,0,0,0,0
sps4_201408_020,0,0,0,0,0,0,0,0
sps4_201408_021,0,0,0,0,0,0,0,0
sps4_201408_022,0,0,0,0,0,0,0,0
sps4_201408_023,0,0,0,0,0,0,0,0
sps4_201408_024,0,0,0,0,0,0,0,0
sps4_201408_025,0,0,0,0,0,0,0,0
sps4_201508_001,0,0,0,0,0,0,0,0
sps4_201508_002,0,0,0,0,0,0,0,0
sps4_201508_003,0,0,0,0,0,0,0,0
sps4_201508_004,0,0,0,0,0,0,0,0
sps4_201508_005,0,0,0,0,0,0,0,0
sps4_201508_006,0,0,0,0,0,0,0,0
sps4_201508_007,0,0,0,0,0,0,0,0
sps4_201508_008,0,0,0,0,0,0,0,0
sps4_201508_009,0,0,0,0,0,0,0,0
sps4_201508_010,0,0,0,0,0,0,0,0
sps4_201508_011,0,0,0,0,0,0,0,0
sps4_201508_012,0,0,0,0,0,0,0,0
sps4_201508_013,0,0,0,0,0,0,0,0
sps4_201508_014,0,0,0,0,0,0,0,0
sps4_201508_015,0,0,0,0,0,0,0,0
sps4_201508_016,0,0,0,0,0,0,0,0
sps4_201508_017,0,0,0,0,0,0,0,0
sps4_201508_018,0,0,0,0,0,0,0,0
sps4_201508_019,0,0,0,0,0,0,0,0
sps4_201508_020,0,0,0,0,0,0,0,0
sps4_201508_021,0,0,0,0,0,0,0,0
sps4_201508_022,0,0,0,0,0,0,0,0
sps4_201508_023,0,0,0,0,0,0,0,0
sps4_201508_024,0,0,0,0,0,0,0,0
sps4_201508_025,0,0,0,0,0,0,0,0
sps4_201608_001,0,0,0,0,0,0,0,0
sps4_201608_002,0,0,0,0,0,0,0,0
sps4_201608_003,0,0,0,0,0,0,0,0
sps4_201608_004,0,0,0,0,0,0,0,0
sps4_201608_005,0,0,0,0,0,0,0,0
sps4_201608_006,0,0,0,0,0,0,0,0
sps4_201608_007,0,0,0,0,0,0,0,0
sps4_201608_008,0,0,0,0,0,0,0,0
sps4_201608_009,0,0,0,0,0,0,0,0
sps4_201608_010,0,0,0,0,0,0,0,0
sps4_201608_011,0,0,0,0,0,0,0,0
sps4_201608_012,0,0,0,0,0,0,0,0
sps4_201608_013,0,0,0,0,0,0,0,0
sps4_201608_014,0,0,0,0,0,0,0,0
sps4_201608_015,0,0,0,0,0,0,0,0
sps4_201608_016,0,0,0,0,0,0,0,0
sps4_201608_017,0,0,0,0,0,0,0,0
sps4_201608_018,0,0,0,0,0,0,0,0
sps4_201608_019,0,0,0,0,0,0,0,0
sps4_201608_020,0,0,0,0,0,0,0,0
sps4_201608_021,0,0,0,0,0,0,0,0
sps4_201608_022,0,0,0,0,0,0,0,0
sps4_201608_023,0,0,0,0,0,0,0,0
sps4_201608_024,0,0,0,0,0,0,0,0
sps4_201608_025,0,0,0,0,0,0,0,0
sps4_201708_001,0,0,0,0,0,0,0,0
sps4_201708_002,0,0,0,0,0,0,0,0
sps4_201708_003,0,0,0,0,0,0,0,0
sps4_201708_004,0,0,0,0,0,0,0,0
sps4_201708_005,0,0,0,0,0,0,0,0
sps4_201708_006,0,0,0,0,0,0,0,0
sps4_201708_007,0,0,0,0,0,0,0,0
sps4_201708_008,0,0,0,0,0,0,0,0
sps4_201708_009,0,0,0,0,0,0,0,0
sps4_201708_010,0,0,0,0,0,0,0,0
sps4_201708_011,0,0,0,0,0,0,0,0
sps4_201708_012,0,0,0,0,0,0,0,0
sps4_201708_013,0,0,0,0,0,0,0,0
sps4_201708_014,0,0,0,0,0,0,0,0
sps4_201708_015,0,0,0,0,0,0,0,0
sps4_201708_016,0,0,0,0,0,0,0,0
sps4_201708_017,0,0,0,0,0,0,0,0
sps4_201708_018,0,0,0,0,0,0,0,0
sps4_201708_019,0,0,0,0,0,0,0,0
sps4_201708_020,0,0,0,0,0,0,0,0
sps4_201708_021,0,0,0,0,0,0,0,0
sps4_201708_022,0,0,0,0,0,0,0,0
sps4_201708_023,0,0,0,0,0,0,0,0
sps4_201708_024,0,0,0,0,0,0,0,0
sps4_201708_025,0,0,0,0,0,0,0,0
sps4_201808_001,0,0,0,0,0,0,0,0
sps4_201808_002,0,0,0,0,0,0,0,0
sps4_201808_003,0,0,0,0,0,0,0,0
sps4_201808_004,0,0,0,0,0,0,0,0
sps4_201808_005,0,0,0,0,0,0,0,0
sps4_201808_006,0,0,0,0,0,0,0,0
sps4_201808_007,0,0,0,0,0,0,0,0
sps4_201808_008,0,0,0,0,0,0,0,0
sps4_201808_009,0,0,0,0,0,0,0,0
sps4_201808_010,0,0,0,0,0,0,0,0
sps4_201808_011,0,0,0,0,0,0,0,0
sps4_201808_012,0,0,0,0,0,0,0,0
sps4_201808_013,0,0,0,0,0,0,0,0
sps4_201808_014,0,0,0,0,0,0,0,0
sps4_201808_015,0,0,0,0,0,0,0,0
sps4_201808_016,0,0,0,0,0,0,0,0
sps4_201808_017,0,0,0,0,0,0,0,0
sps4_201808_018,0,0,0,0,0,0,0,0
sps4_201808_019,0,0,0,0,0,0,0,0
sps4_201808_020,0,0,0,0,0,0,0,0
sps4_201808_021,0,0,0,0,0,0,0,0
sps4_201808_022,0,0,0,0,0,0,0,0
sps4_201808_023,0,0,0,0,0,0,0,0
sps4_201808_024,0,0,0,0,0,0,0,0
sps4_201808_025,0,0,0,0,0,0,0,0
sps4_201908_001,0,0,0,0,0,0,0,0
sps4_201908_002,0,0,0,0,0,0,0,0
sps4_201908_003,0,0,0,0,0,0,0,0
sps4_201908_004,0,0,0,0,0,0,0,0
sps4_201908_005,0,0,0,0,0,0,0,0
sps4_201908_006,0,0,0,0,0,0,0,0
sps4_201908_007,0,0,0,0,0,0,0,0
sps4_201908_008,0,0,0,0,0,0,0,0
sps4_201908_009,0,0,0,0,0,0,0,0
sps4_201908_010,0,0,0,0,0,0,0,0
sps4_201908_011,0,0,0,0,0,0,0,0
sps4_201908_012,0,0,0,0,0,0,0,0
sps4_201908_013,0,0,0,0,0,0,0,0
sps4_201908_014,0,0,0,0,0,0,0,0
sps4_201908_015,0,0,0,0,0,0,0,0
sps4_201908_016,0,0,0,0,0,0,0,0
sps4_201908_017,0,0,0,0,0,0,0,0
sps4_201908_018,0,0,0,0,0,0,0,0
sps4_201908_019,0,0,0,0,0,0,0,0
sps4_201908_020,0,0,0,0,0,0,0,0
sps4_201908_021,0,0,0,0,0,0,0,0
sps4_201908_022,0,0,0,0,0,0,0,0
sps4_201908_023,0,0,0,0,0,0,0,0
sps4_201908_024,0,0,0,0,0,0,0,0
sps4_201908_025,0,0,0,0,0,0,0,0
sps4_202008_001,0,0,0,0,0,0,0,0
sps4_202008_002,0,0,0,0,0,0,0,0
sps4_202008_003,0,0,0,0,0,0,0,0
sps4_202008_004,0,0,0,0,0,0,0,0
sps4_202008_005,0,0,0,0,0,0,0,0
sps4_202008_006,0,0,0,0,0,0,0,0
sps4_202008_007,0,0,0,0,0,0,0,0
sps4_202008_008,0,0,0,0,0,0,0,0
sps4_202008_009,0,0,0,0,0,0,0,0
sps4_202008_010,0,0,0,0,0,0,0,0
sps4_202008_011,0,0,0,0,0,0,0,0
sps4_202008_012,0,0,0,0,0,0,0,0
sps4_202008_013,0,0,0,0,0,0,0,0
sps4_202008_014,0,0,0,0,0,0,0,0
sps4_202008_015,0,0,0,0,0,0,0,0
sps4_202008_016,0,0,0,0,0,0,0,0
sps4_202008_017,0,0,0,0,0,0,0,0
sps4_202008_018,0,0,0,0,0,0,0,0
sps4_202008_019,0,0,0,0,0,0,0,0
sps4_202008_020,0,0,0,0,0,0,0,0
sps4_202008_021,0,0,0,0,0,0,0,0
sps4_202008_022,0,0,0,0,0,0,0,0
sps4_202008_023,0,0,0,0,0,0,0,0
sps4_202008_024,0,0,0,0,0,0,0,0
sps4_202008_025,0,0,0,0,0,0,0,0
sps4_202108_001,0,0,0,0,0,0,0,0
sps4_202108_002,0,0,0,0,0,0,0,0
sps4_202108_003,0,0,0,0,0,0,0,0
sps4_202108_004,0,0,0,0,0,0,0,0
sps4_202108_005,0,0,0,0,0,0,0,0
sps4_202108_006,0,0,0,0,0,0,0,0
sps4_202108_007,0,0,0,0,0,0,0,0
sps4_202108_008,0,0,0,0,0,0,0,0
sps4_202108_009,0,0,0,0,0,0,0,0
sps4_202108_010,0,0,0,0,0,0,0,0
sps4_202108_011,0,0,0,0,0,0,0,0
sps4_202108_012,0,0,0,0,0,0,0,0
sps4_202108_013,0,0,0,0,0,0,0,0
sps4_202108_014,0,0,0,0,0,0,0,0
sps4_202108_015,0,0,0,0,0,0,0,0
sps4_202108_016,0,0,0,0,0,0,0,0
sps4_202108_017,0,0,0,0,0,0,0,0
sps4_202108_018,0,0,0,0,0,0,0,0
sps4_202108_019,0,0,0,0,0,0,0,0
sps4_202108_020,0,0,0,0,0,0,0,0
sps4_202108_021,0,0,0,0,0,0,0,0
sps4_202108_022,0,0,0,0,0,0,0,0
sps4_202108_023,0,0,0,0,0,0,0,0
sps4_202108_024,0,0,0,0,0,0,0,0
sps4_202108_025,0,0,0,0,0,0,0,0
sps4_200211_001,0,0,0,0,0,0,0,0
sps4_200211_002,0,0,0,0,0,0,0,0
sps4_200211_003,0,0,0,0,0,0,0,0
sps4_200211_004,0,0,0,0,0,0,0,0
sps4_200211_005,0,0,0,0,0,0,0,0
sps4_200211_006,0,0,0,0,0,0,0,0
sps4_200211_007,0,0,0,0,0,0,0,0
sps4_200211_008,0,0,0,0,0,0,0,0
sps4_200211_009,0,0,0,0,0,0,0,0
sps4_200211_010,0,0,0,0,0,0,0,0
sps4_200211_011,0,0,0,0,0,0,0,0
sps4_200211_012,0,0,0,0,0,0,0,0
sps4_200211_013,0,0,0,0,0,0,0,0
sps4_200211_014,0,0,0,0,0,0,0,0
sps4_200211_015,0,0,0,0,0,0,0,0
sps4_200211_016,0,0,0,0,0,0,0,0
sps4_200211_017,0,0,0,0,0,0,0,0
sps4_200211_018,0,0,0,0,0,0,0,0
sps4_200211_019,0,0,0,0,0,0,0,0
sps4_200211_020,0,0,0,0,0,0,0,0
sps4_200211_021,0,0,0,0,0,0,0,0
sps4_200211_022,0,0,0,0,0,0,0,0
sps4_200211_023,0,0,0,0,0,0,0,0
sps4_200211_024,0,0,0,0,0,0,0,0
sps4_200211_025,0,0,0,0,0,0,0,0
sps4_200311_001,0,0,0,0,0,0,0,0
sps4_200311_002,0,0,0,0,0,0,0,0
sps4_200311_003,0,0,0,0,0,0,0,0
sps4_200311_004,0,0,0,0,0,0,0,0
sps4_200311_005,0,0,0,0,0,0,0,0
sps4_200311_006,0,0,0,0,0,0,0,0
sps4_200311_007,0,0,0,0,0,0,0,0
sps4_200311_008,0,0,0,0,0,0,0,0
sps4_200311_009,0,0,0,0,0,0,0,0
sps4_200311_010,0,0,0,0,0,0,0,0
sps4_200311_011,0,0,0,0,0,0,0,0
sps4_200311_012,0,0,0,0,0,0,0,0
sps4_200311_013,0,0,0,0,0,0,0,0
sps4_200311_014,0,0,0,0,0,0,0,0
sps4_200311_015,0,0,0,0,0,0,0,0
sps4_200311_016,0,0,0,0,0,0,0,0
sps4_200311_017,0,0,0,0,0,0,0,0
sps4_200311_018,0,0,0,0,0,0,0,0
sps4_200311_019,0,0,0,0,0,0,0,0
sps4_200311_020,0,0,0,0,0,0,0,0
sps4_200311_021,0,0,0,0,0,0,0,0
sps4_200311_022,0,0,0,0,0,0,0,0
sps4_200311_023,0,0,0,0,0,0,0,0
sps4_200311_024,0,0,0,0,0,0,0,0
sps4_200311_025,0,0,0,0,0,0,0,0
sps4_200411_001,0,0,0,0,0,0,0,0
sps4_200411_002,0,0,0,0,0,0,0,0
sps4_200411_003,0,0,0,0,0,0,0,0
sps4_200411_004,0,0,0,0,0,0,0,0
sps4_200411_005,0,0,0,0,0,0,0,0
sps4_200411_006,0,0,0,0,0,0,0,0
sps4_200411_007,0,0,0,0,0,0,0,0
sps4_200411_008,0,0,0,0,0,0,0,0
sps4_200411_009,0,0,0,0,0,0,0,0
sps4_200411_010,0,0,0,0,0,0,0,0
sps4_200411_011,0,0,0,0,0,0,0,0
sps4_200411_012,0,0,0,0,0,0,0,0
sps4_200411_013,0,0,0,0,0,0,0,0
sps4_200411_014,0,0,0,0,0,0,0,0
sps4_200411_015,0,0,0,0,0,0,0,0
sps4_200411_016,0,0,0,0,0,0,0,0
sps4_200411_017,0,0,0,0,0,0,0,0
sps4_200411_018,0,0,0,0,0,0,0,0
sps4_200411_019,0,0,0,0,0,0,0,0
sps4_200411_020,0,0,0,0,0,0,0,0
sps4_200411_021,0,0,0,0,0,0,0,0
sps4_200411_022,0,0,0,0,0,0,0,0
sps4_200411_023,0,0,0,0,0,0,0,0
sps4_200411_024,0,0,0,0,0,0,0,0
sps4_200411_025,0,0,0,0,0,0,0,0
sps4_200511_001,0,0,0,0,0,0,0,0
sps4_200511_002,0,0,0,0,0,0,0,0
sps4_200511_003,0,0,0,0,0,0,0,0
sps4_200511_004,0,0,0,0,0,0,0,0
sps4_200511_005,0,0,0,0,0,0,0,0
sps4_200511_006,0,0,0,0,0,0,0,0
sps4_200511_007,0,0,0,0,0,0,0,0
sps4_200511_008,0,0,0,0,0,0,0,0
sps4_200511_009,0,0,0,0,0,0,0,0
sps4_200511_010,0,0,0,0,0,0,0,0
sps4_200511_011,0,0,0,0,0,0,0,0
sps4_200511_012,0,0,0,0,0,0,0,0
sps4_200511_013,0,0,0,0,0,0,0,0
sps4_200511_014,0,0,0,0,0,0,0,0
sps4_200511_015,0,0,0,0,0,0,0,0
sps4_200511_016,0,0,0,0,0,0,0,0
sps4_200511_017,0,0,0,0,0,0,0,0
sps4_200511_018,0,0,0,0,0,0,0,0
sps4_200511_019,0,0,0,0,0,0,0,0
sps4_200511_020,0,0,0,0,0,0,0,0
sps4_200511_021,0,0,0,0,0,0,0,0
sps4_200511_022,0,0,0,0,0,0,0,0
sps4_200511_023,0,0,0,0,0,0,0,0
sps4_200511_024,0,0,0,0,0,0,0,0
sps4_200511_025,0,0,0,0,0,0,0,0
sps4_200611_001,0,0,0,0,0,0,0,0
sps4_200611_002,0,0,0,0,0,0,0,0
sps4_200611_003,0,0,0,0,0,0,0,0
sps4_200611_004,0,0,0,0,0,0,0,0
sps4_200611_005,0,0,0,0,0,0,0,0
sps4_200611_006,0,0,0,0,0,0,0,0
sps4_200611_007,0,0,0,0,0,0,0,0
sps4_200611_008,0,0,0,0,0,0,0,0
sps4_200611_009,0,0,0,0,0,0,0,0
sps4_200611_010,0,0,0,0,0,0,0,0
sps4_200611_011,0,0,0,0,0,0,0,0
sps4_200611_012,0,0,0,0,0,0,0,0
sps4_200611_013,0,0,0,0,0,0,0,0
sps4_200611_014,0,0,0,0,0,0,0,0
sps4_200611_015,0,0,0,0,0,0,0,0
sps4_200611_016,0,0,0,0,0,0,0,0
sps4_200611_017,0,0,0,0,0,0,0,0
sps4_200611_018,0,0,0,0,0,0,0,0
sps4_200611_019,0,0,0,0,0,0,0,0
sps4_200611_020,0,0,0,0,0,0,0,0
sps4_200611_021,0,0,0,0,0,0,0,0
sps4_200611_022,0,0,0,0,0,0,0,0
sps4_200611_023,0,0,0,0,0,0,0,0
sps4_200611_024,0,0,0,0,0,0,0,0
sps4_200611_025,0,0,0,0,0,0,0,0
sps4_200711_001,0,0,0,0,0,0,0,0
sps4_200711_002,0,0,0,0,0,0,0,0
sps4_200711_003,0,0,0,0,0,0,0,0
sps4_200711_004,0,0,0,0,0,0,0,0
sps4_200711_005,0,0,0,0,0,0,0,0
sps4_200711_006,0,0,0,0,0,0,0,0
sps4_200711_007,0,0,0,0,0,0,0,0
sps4_200711_008,0,0,0,0,0,0,0,0
sps4_200711_009,0,0,0,0,0,0,0,0
sps4_200711_010,0,0,0,0,0,0,0,0
sps4_200711_011,0,0,0,0,0,0,0,0
sps4_200711_012,0,0,0,0,0,0,0,0
sps4_200711_013,0,0,0,0,0,0,0,0
sps4_200711_014,0,0,0,0,0,0,0,0
sps4_200711_015,0,0,0,0,0,0,0,0
sps4_200711_016,0,0,0,0,0,0,0,0
sps4_200711_017,0,0,0,0,0,0,0,0
sps4_200711_018,0,0,0,0,0,0,0,0
sps4_200711_019,0,0,0,0,0,0,0,0
sps4_200711_020,0,0,0,0,0,0,0,0
sps4_200711_021,0,0,0,0,0,0,0,0
sps4_200711_022,0,0,0,0,0,0,0,0
sps4_200711_023,0,0,0,0,0,0,0,0
sps4_200711_024,0,0,0,0,0,0,0,0
sps4_200711_025,0,0,0,0,0,0,0,0
sps4_200811_001,0,0,0,0,0,0,0,0
sps4_200811_002,0,0,0,0,0,0,0,0
sps4_200811_003,0,0,0,0,0,0,0,0
sps4_200811_004,0,0,0,0,0,0,0,0
sps4_200811_005,0,0,0,0,0,0,0,0
sps4_200811_006,0,0,0,0,0,0,0,0
sps4_200811_007,0,0,0,0,0,0,0,0
sps4_200811_008,0,0,0,0,0,0,0,0
sps4_200811_009,0,0,0,0,0,0,0,0
sps4_200811_010,0,0,0,0,0,0,0,0
sps4_200811_011,0,0,0,0,0,0,0,0
sps4_200811_012,0,0,0,0,0,0,0,0
sps4_200811_013,0,0,0,0,0,0,0,0
sps4_200811_014,0,0,0,0,0,0,0,0
sps4_200811_015,0,0,0,0,0,0,0,0
sps4_200811_016,0,0,0,0,0,0,0,0
sps4_200811_017,0,0,0,0,0,0,0,0
sps4_200811_018,0,0,0,0,0,0,0,0
sps4_200811_019,0,0,0,0,0,0,0,0
